微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Iuna2hXVR,赖赖要疯,男,安徽,57,9,赖赖要疯:从年初一值班算起，至今已经连续工作了22天，为打好疫情阻击战，我们单位全体上阵，共同努力，共同奋战在疫情防控的第一线，很多人抱怨太苦太累，说实话相比较坐在办公室里工作，让平时不怎么运动的工作人员突然的站岗执勤，每个人都会有些不适应，特别是在这样寒冷的天气里，抱怨牢骚是正常现象。随着疫情形势的不断升级，单位里似乎又有了新的活力，似乎又把劲拧成了一股绳，比着干，争着干，抢着干，在单位领导正确的带领下，疫情防控工作更加细致更加科学，因此我们也更有信心打赢这场战斗。    单位里每个人都是奉献者，前段时间看到了一个朋友圈：“妈妈想你了，你啥时候能来家吃顿饭”，顿时就泪目了，我所在的街道，卡点上，走街串巷的小路上，都有我们的同事，他们大部分都是80后，90后，他们有自己的家庭，自己的孩子，甚至自己还是个孩子，但在他们扮演的角色中，他们必须不畏寒风凛冽，不畏雨雪骤然，因为他们是这座城市的守护者。有一次翻看朋友圈，看到有位“逃兵”抱怨在家多么的无聊，我很无奈，没有任何理由去在这种情况下指责别人，因为生命只有一次，没有足够的信仰，出门很容易被“感染”，唯独躲在被窝里吃泡面，才能不去想那些守护者们的存在。每个人都在不同的岗位上贡献着。“我的腿快断掉了，不知道明天能不能起得来”第二天仍然能看到她的身影。“我快被冻傻了，真想请天假”第二天也仍然可以看到他乐呵呵的上班。“你看看别人的单位都不上班，我都快累死了。”第二天仍然看到她马不停蹄冲在第一线。这就是那群守护者们，那群最可爱的人，向你们致敬。 http://t.cn/R2WxW4y 显示地图 ,2020/2/16 0:27,0,0,0
Iun9ZBQzZ,今明天气皆为晴,男,吉林,28,50,今明天气皆为晴:什么时候下雪啊，应该也快了，还是喜欢下雪时红色的天空。大片的雪花洋洋洒洒的坠落，再配上红红的天空。还记得高中时半夜从家里跑出去看雪。深夜的街道上只有我一个人，在马路中间肆无忌惮的走，在那一瞬间我好像拥有了整个世界。我好想自己去吃烧烤，火锅。因为疫情演唱会延期了，准备买5月1的票了。决定好了，就算票买不到，到时候也准备给自己一周的时间去旅游。去山西吧，去爬五台山，去逛一逛想去的地方，自己一个人，走到哪算哪，在不同的城市之间穿梭，想想就有趣，人间真好，快快睡觉 ,2020/2/16 0:27,0,0,0
Iun9O4TrN,王猪猪的冯二蛋,女,江苏,0,1,王猪猪的冯二蛋:坚持听人民日报夜读      第1⃣4⃣天坚持有氧健身操半小时  第1⃣2⃣天坚持不吃晚饭                  第1⃣0⃣天 想多陪陪爸妈。❤因为疫情。小区封了，姐姐送来奶进不来小区。妈妈却哭了，妈妈说，这是到了家门口回不了家的社会。疫情早点结束吧。所有的人都平平安安的吧。❤吵架，心烦，不想写为什么，因为明天就会忘掉，但是夜晚是难过的。💔 [组图共2张] 原图 ,2020/2/16 0:26,0,0,0
Iun9w5eoT,茄子菇凉启敏,女,云南,302,82,茄子菇凉启敏:不论是这七天的免费公开课还是疫情发生时第一时间为武汉和需要帮助的人捐赠物资贝总一直身体力行的诠释助人这一角色总是想多做一点，再多做一点分享营销思维让更多人轻松创业捐赠物资助大家顺利渡过难关为什么选择做易灸灸❓初心也是传承老祖宗留下来的宝贝让艾灸最大可能帮助更多人收获健康助人也是贝总💓一辈子要坚持做的事因为她说给予比索取更使人快乐不是所有人或企业在做好自己的同时都有机会和能力帮助他人这是上天给的莫大荣幸当然要用心做下去💫 http://t.cn/R2WxrO6 显示地图 原图 ,2020/2/16 0:25,0,0,0
Iun988ZNx,凜西亞,女,四川,448,303,凜西亞:🔔叮～按时长大⏱2020.02.16📅正月二十三♓双鱼座📝 有文案🧸 有配图🍰  祝自己生日快乐🎈🎂💌 ʜᴀᴘᴘʏ ʙɪʀᴛʜᴅᴀʏ ᴛᴏ ᴍᴇ 🌈 至于未来会怎样 要用力走下去才知道 记住先变成更喜欢的自己 再遇到一个不需要取悦的人 💕希望疫情快点过去 一切恢复正常  🌻 http://t.cn/RghOMBP 显示地图 [组图共3张] 原图 ,2020/2/16 0:24,11,1,23
Iun8zwyDd,楼市情报员钦科,男,其他,34,20,楼市情报员钦科:疫情当前哪也去不了，开个微博和大家聊聊楼市！让大家买房少花钱，租房少进坑，大家相对笑，其乐又融融！       我是在南京做房地产媒体的，以前是从一手楼盘销售，二手中介一路走过来的见证了全国楼市发展的黄金十年！房子毕竟是很多人的刚性需求，很多人即使不涨钱还是要买的，但是想再有大涨的可能周期会比较长，不管以前楼市每次下跌调整2年还是3年就回复了上涨的势头，但是这次的时间一定会更久！   全国楼市基本横盘时间都达到了2－3年的时间，很多人都YY的认为楼市又要大涨了！我要告诉大家不会的，一定不会的！但是国家的政策在这里，也不会大跌的，绝对不会是很多人说的白菜价！     难道说房子就不能买了吗？就不可以投资了吗？那到也不是！这个时候如果买房投资的话那就真的要擦亮眼睛买了，16年10月份之后到今天，我见过买房投资的人，赔钱的太多了！不赚钱的人可以说能达到5成以上！哪些房子可以买来投资？哪些房子可以自住？小白到底要怎么买房子？买一手新房好，还是买二手房好？买房子给多少中介费不算贵？买新房到底有多大的优惠？等等。。。。。这些问题我们在后面会慢慢的给大家讲解！ http://t.cn/RBNdH8S 显示地图 ,2020/2/16 0:23,2,0,0
Iun8hvQ8X,EveBubble,女,河南,38,77,EveBubble:我们在看老九门  正在演二爷回忆丫头那段我爸情到深处来了句：我希望你们把我记得牢牢的 别把我忘了我妈：你永远在我们心中我：哈哈哈哈哈哈哈哈哈 自从疫情后我爸就成了熬夜大王  前几天看小说熬到凌晨五点！ 昨天看绝代双骄 为了看完它熬到早上7点！ 现在还在看电视！！    我的老爹呀 咱可不能这样了！#终于把爸爸憋疯了# http://t.cn/R2WxHsi 显示地图 ,2020/2/16 0:22,0,0,0
Iun8hfecj,Louis13成長記,女,其他,34,8,Louis13成長記:1y4m13d  妈妈第一次带我独自坐飞机，还搞了个头等舱，我有权怀疑她是趁爸爸不在才升舱的  其实是由于疫情原因妈妈关键时刻还是舍财爱我的～下飞机的时候由于我身体不适，差点被检查站的阿姨带去医院，妈妈担心我被传染有新的风险，拿出了一堆诊断证明据理力争，才让我和妈妈顺利出关！新的一年，我在深圳，我们会越来越好的！身体健康，生意兴隆，事业有成！ [组图共5张] 原图 ,2020/2/16 0:22,0,0,0
Iun7eeeG9,我是您的大头清啊啊啊,女,其他,756,933,我是您的大头清啊啊啊:狂风暴雨的夜晚啊外面......天在翻滚雨在鸣哭风在咆哮雪在纷飞（北方地区 南方的我没看到我想要......冬去春来 春暖花开 风调雨顺 国泰民安 大家的期盼（全国人民 都在等 疫情结束 解除封印 冬去春来 春暖花开 风调雨顺 国泰民安 武汉加油 中国加油💪💪   [组图共2张] 原图 ,2020/2/16 0:20,1,0,0
IumZUAFBu,北京发现,女,北京,55,107306,北京发现:#北京身边事# 【北京一小区“硬核”防疫 自制3.6米行人消毒棚】#小区自制3.6米行人消毒棚#为了应对近期返程小高峰，做好新冠肺炎疫情防控工作，北京市朝阳区远洋天地小区物业自制了一座行人消毒棚。据小区物业工程部黄经理介绍，这个消毒棚长3.6米、宽1.1米。保洁人员每天喷洒8次消毒液。小区还在“研发”汽车消毒棚，力争早日投入防疫工作。（新京报） 原图 ,2020/2/16 0:02,0,0,0
